6.908934800000000000e+07,1.126028222000000000e+09
6.908934800000000000e+07,1.256727927000000000e+09
9.672508700000000000e+07,1.407535278000000000e+09
5.650000000000000000e+02,9.860000000000000000e+02
5.040000000000000000e+02,1.232000000000000000e+03
5.040000000000000000e+02,1.232000000000000000e+03
